0.73
0.41542
0.2075
0.31167
0.755
0.63875
0.36042
0.5775
0.63833
0.89833
0.94417
0.93167
0.37292
0.51333
0.39792
0.875
0.89417
0.63292
1
0.95333
0.58625
0.27292
0.26583
0.42417
0.63667
0.61417
0.9475
0.71833
0.50167
0.45
0.29625
0.18833
0.26833
0.64083
0.38125
0.76958
0.39208
0.60833
0.44208
0.49792
0.73333
0.25125
0.66625
0.6275
0.92542
0.85667
0.70375
0.31708
0.89
0.90417
0.59042
0.35167
0.45708
0.31625
0.5175
0.24417
0.30542
0.92125
1
0.47875
0.80167
0.53083
0.97333
0.41417
0.40875
0.89333
0.30083
0.56583
0.71042
0.28125
0.28958
1
0.78042
0.45542
0.325
0.74333
0.13458
0.32583
0.88167
0.685
0.17542
0.58375
0.14458
0.185
0.19792
0.16667
0.21208
0.4725
0.14583
0.083333
0.175
0.35
0.25292
0.041667
0.12917
0.094167
0.09875
0.091667
0.26875
0.34542
0.17875
0.14917
0.29667
0.13833
0.078333
0.098333
0.079167
0.045833
0.1
0.029167
0.14167
0.1
0.0083333
0
0.024167
0
0
0.069167
0.033333
0.070833
0
0
0
0
0
0.0083333
0
0
0.016667
0
0
0
0.025
0.08375
0
0
0.020833
0
0
0.0125
0
0
0.015833
0
0
0
0
0
0
0
0
0
0
0
0.0041667
0
0
0
0.09
0.0625
0.0083333
0.025
0
0
0
0.025
0.10292
0.06375
0.0125
0
0
0
0
0
0
0
0
0
0
0
0
0.0125
0.016667
0
0.025
0.068333
0.057083
0.016667
0
0
0
0
0.0083333
0
0
0.052917
0
0.016667
0.07125
0.019167
0
0
0.0125
0
0
0.061667
0.064167
0
0
0.024167
0
0.033333
0.030833
0
0.0083333
0
0
0.025
0.0083333
0
0.045833
0
0.0041667
0
0.058333
0
0
0
0
0
0.045833
0.063333
0.0041667
0.044167
0.0041667
0.023333
0.016667
0
0
0
0
0
0.050833
0
0
0.0083333
0
0.016667
0
0.0083333
0.016667
0.0041667
0
0
0
0.025
0
0.054167
0
0
0
0
0.024167
0.12
0.0825
0.0125
0.015833
0.035833
0
0
0
0
0
0.0041667
0.016667
0.015
0.02
0.011667
0.0125
0.025
0
0.030833
0
0
0
0
0.04375
0.0041667
0.0041667
0.115
0.014583
0
0
0
0.04
0
0
0.0125
0
0
0
0.072083
0
0.0675
0.045833
0.054167
0.056667
0.011667
0
0
0.039583
0.22542
0.11833
0
0
0
0.0083333
0.0125
0.041667
0.058333
0.025
0.020833
0.041667
0
0
0.085
0.075
0.029167
0.05
0.045833
0.042083
0.041667
0.029167
0.083333
0.05
0.13667
0.10333
0.079167
0.084167
0.18833
0.12667
0.15667
0.090833
0.13333
0.14
0.13542
0.15917
0.12708
0.31333
0.13667
0.14042
0.30417
0.43583
0.19167
0.12667
0.29125
0.35708
0.9625
0.50083
0.74833
0.2025
0.72833
0.46833
0.55583
0.41375
